time,lat,lon,heading,velocity,vertrate,hour
1478874137.0,33.64076286511055,-84.27789423915749,88.64813537038319,227.53628300567289,0.16073668692394066,14.0
1478874138.0,33.64100894717773,-84.27783815247044,89.45742756673233,231.4173450731949,-0.3724589887009064,14.0
1478874139.0,33.64177020820023,-84.27832193058082,90.15819710086963,230.4814732001871,0.2907106026143835,14.0
1478874140.0,33.64187743951173,-84.27810784405257,91.23941239251803,225.92678331642836,-0.6835839151349176,14.0
1478874141.0,33.64193214031354,-84.2776789314396,92.08407311383863,232.1718776039912,-0.4113191069072427,14.0
1478874142.0,33.64275574869971,-84.2786780648719,90.95965119177082,231.7129600277213,-0.6814518388930049,14.0
1478874143.0,33.64360191564851,-84.27766787634374,89.53376482960863,232.31043370965196,0.8190832736157052,14.0
1478874144.0,33.64379840649924,-84.27741999790523,90.10988045293429,231.12459605291207,0.1763167621701811,14.0
1478874145.0,33.6433479323861,-84.27704336402094,91.38843737590729,227.10704697777538,0.38332763820171734,14.0
1478874146.0,33.64344200450606,-84.27751012007144,90.58586651473314,232.26419915960068,0.7242676784582196,14.0
1478874147.0,33.64413797215594,-84.27716815897928,90.09950185307187,231.70721041049137,0.526254236600572,14.0
1478874148.0,33.644845143087466,-84.27760609973062,91.01205044693972,232.7806640823204,0.18380085773661617,14.0
1478874149.0,33.644036809643055,-84.27702023963786,91.42485101707604,231.1450628717946,-0.49296262455656714,14.0
1478874150.0,33.64546474601024,-84.27771537151382,91.96992884273453,228.9482423215268,0.3331748654396539,14.0
1478874151.0,33.64532597271703,-84.2767481897545,90.75400550120715,232.15421773859455,0.6212343723396446,14.0
1478874152.0,33.64595754805597,-84.27750553444069,91.6575215372183,231.92650930216993,1.1214173567728098,14.0
1478874153.0,33.64642627063657,-84.27809862541582,92.55345011154091,231.77039464648956,0.9081365987648675,14.0
1478874154.0,33.64691493095451,-84.27774308460639,92.72859890332592,230.60144951784358,-0.00011283971083175803,14.0
1478874155.0,33.64765353737384,-84.27872269907881,93.2938114309582,230.42521100543726,0.9266605077604578,14.0
1478874156.0,33.64834357769009,-84.27726364558643,92.80446725765607,,0.9306212664270462,14.0
1478874157.0,33.64813260805913,-84.27802413206904,92.50964100161562,228.78132587501466,0.049940712682513655,14.0
1478874158.0,33.64925461465567,-84.27729025944409,94.65895904108376,231.02466588502242,0.6127983191766837,14.0
1478874159.0,33.64861324391732,-84.27682213762927,92.5887102047073,226.24187903296144,0.49850650333586793,14.0
1478874160.0,33.6494960030863,-84.27794268126421,94.40265648980775,228.08849634809846,0.5680241988948035,14.0
1478874161.0,33.65014633606275,-84.27795079135502,92.35530287996252,230.7793266431828,1.1488144763440695,14.0
1478874162.0,33.650115903825245,-84.27806837103026,94.15400821855914,232.82257176041477,1.3332936809337999,14.0
1478874163.0,33.650071386200544,-84.27783021845431,91.66327525878476,233.41265040400165,0.4471762186786335,14.0
1478874164.0,33.650356450391385,-84.27693336955488,93.98605428369068,232.13211285814177,0.6352307599676659,14.0
1478874165.0,33.6509625641878,-84.27742532467124,92.70320392923696,232.6529508233741,0.40525526320075633,14.0
1478874166.0,33.6516755731121,-84.2779733293796,93.15629013857092,234.29443502031566,0.17676598239273633,14.0
1478874167.0,33.65143464699914,-84.27759144302131,93.33206849404161,236.39638647346698,1.2905342744614456,14.0
1478874168.0,33.65220877859746,-84.27917922495277,93.10387502689053,232.27475768167744,0.9731179097242745,14.0
